Namespace(batch_size=6, convolutional_layer_encoding='xyz', cpu=False, criterion='l2', data_folder='/home/ubuntu-user/Desktop/KITTI/kitti_depth/depth', data_folder_rgb='/home/ubuntu-user/Desktop/KITTI/kitti_raw', data_folder_save='/home/ubuntu-user/Desktop/KITTI/kitti_depth/submit_test/', dilation_rate=2, epochs=100, evaluate='', freeze_backbone=False, input='rgbd', jitter=0.1, lr=0.001, network_model='e', not_random_crop=False, print_freq=10, random_crop_height=320, random_crop_width=1216, rank_metric='rmse', result='../results', resume='', round=1, start_epoch=0, start_epoch_bias=0, test=False, use_d=True, use_g=True, use_rgb=True, val='select', val_h=352, val_w=1216, weight_decay=1e-06, workers=4)
=> using 'cuda' for computation.
this round choose user: [61, 78, 58, 96, 14, 95, 13, 26, 59, 86]
This is 61 user-------------
=> creating model and optimizer ... => creating source code backup ...
=> finished creating source code backup.
=> logger created.
	==> val_loader size:1000
completed.
=> creating data loaders ... 
success open part_ 61
	==> train_loader size:143
=> starting main loop ...
=> starting training epoch 1 ..
loss: tensor(411.5197, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   0 / 143
loss: tensor(248.2511, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   102 / 143
loss: tensor(188.2058, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   103 / 143
loss: tensor(265.4257, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   104 / 143
loss: tensor(198.4941, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   105 / 143
loss: tensor(202.9974, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   106 / 143
loss: tensor(225.4839, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   107 / 143
loss: tensor(165.0176, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   108 / 143
loss: tensor(263.3107, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   109 / 143
loss: tensor(219.2627, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   110 / 143
loss: tensor(175.8206, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   111 / 143
loss: tensor(247.8022, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   112 / 143
loss: tensor(214.4837, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   113 / 143
loss: tensor(235.0411, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   114 / 143
loss: tensor(212.3970, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   115 / 143
loss: tensor(225.4348, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   116 / 143
loss: tensor(240.4010, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   117 / 143
loss: tensor(188.3823, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   118 / 143
loss: tensor(169.1715, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   119 / 143
loss: tensor(205.2670, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   120 / 143
loss: tensor(194.3338, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   121 / 143
loss: tensor(237.4530, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   122 / 143
loss: tensor(282.8748, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   123 / 143
loss: tensor(188.0632, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   124 / 143
loss: tensor(196.0186, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   125 / 143
loss: tensor(263.2984, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   126 / 143
loss: tensor(214.7546, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   127 / 143
loss: tensor(206.5502, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   128 / 143
loss: tensor(196.6275, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   129 / 143
loss: tensor(250.6522, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   130 / 143
loss: tensor(213.7724, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   131 / 143
loss: tensor(188.3421, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   132 / 143
loss: tensor(180.9659, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   133 / 143
loss: tensor(209.4662, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   134 / 143
loss: tensor(215.3206, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   135 / 143
loss: tensor(205.3777, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   136 / 143
loss: tensor(215.2830, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   137 / 143
loss: tensor(211.9759, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   138 / 143
loss: tensor(212.2183, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   139 / 143
loss: tensor(192.7043, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   140 / 143
loss: tensor(208.0509, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   141 / 143
loss: tensor(252.7543, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 4   142 / 143

*
Summary of  train round
RMSE=14914.951
MAE=12331.464
Photo=0.000
iRMSE=inf
iMAE=inf
squared_rel=0.7321652103137303
silog=nan
Delta1=0.000
REL=0.852
Lg10=inf
t_GPU=0.347
*

=> starting training epoch 5 ..
loss: tensor(199.7239, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   0 / 143
loss: tensor(210.5234, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   1 / 143
loss: tensor(233.7215, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   2 / 143
loss: tensor(205.9894, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   3 / 143
loss: tensor(195.5182, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   4 / 143
loss: tensor(202.6162, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   5 / 143
loss: tensor(209.5817, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   6 / 143
loss: tensor(183.6524, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   7 / 143
loss: tensor(189.2399, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   8 / 143
loss: tensor(238.8862, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   9 / 143
loss: tensor(200.5414, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   10 / 143
loss: tensor(179.6129, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   11 / 143
loss: tensor(191.7224, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   12 / 143
loss: tensor(165.0388, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   13 / 143
loss: tensor(224.7858, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   14 / 143
loss: tensor(213.2550, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   15 / 143
loss: tensor(205.5238, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   16 / 143
loss: tensor(191.0582, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   17 / 143
loss: tensor(245.0146, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   18 / 143
loss: tensor(182.5892, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   19 / 143
loss: tensor(201.9799, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   20 / 143
loss: tensor(192.1899, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   21 / 143
loss: tensor(184.3009, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   22 / 143
loss: tensor(193.5028, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   23 / 143
loss: tensor(205.2933, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   24 / 143
loss: tensor(203.3482, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   25 / 143
loss: tensor(215.3823, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   26 / 143
loss: tensor(153.9554, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   27 / 143
loss: tensor(227.3190, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   28 / 143
loss: tensor(221.0072, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   29 / 143
loss: tensor(231.4340, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   30 / 143
loss: tensor(232.2116, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   31 / 143
loss: tensor(250.8095, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   32 / 143
loss: tensor(197.8606, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   33 / 143
loss: tensor(188.4966, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   34 / 143
loss: tensor(226.7262, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   35 / 143
loss: tensor(236.0938, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   36 / 143
loss: tensor(198.1376, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   37 / 143
loss: tensor(234.0339, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   38 / 143
loss: tensor(247.7508, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   39 / 143
loss: tensor(210.0820, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   40 / 143
loss: tensor(220.6982, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   41 / 143
loss: tensor(268.4472, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   42 / 143
loss: tensor(239.8537, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   43 / 143
loss: tensor(227.3283, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   44 / 143
loss: tensor(226.5117, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   45 / 143
loss: tensor(211.5434, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   46 / 143
loss: tensor(258.3944, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   47 / 143
loss: tensor(223.4460, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   48 / 143
loss: tensor(302.3899, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   49 / 143
loss: tensor(199.8486, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   50 / 143
loss: tensor(225.3502, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   51 / 143
loss: tensor(227.4041, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   52 / 143
loss: tensor(222.9349, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   53 / 143
loss: tensor(239.8144, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   54 / 143
loss: tensor(196.9157, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   55 / 143
loss: tensor(218.4360, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   56 / 143
loss: tensor(195.0582, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   57 / 143
loss: tensor(255.3081, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   58 / 143
loss: tensor(214.5631, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   59 / 143
loss: tensor(222.5955, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   60 / 143
loss: tensor(215.8325, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   61 / 143
loss: tensor(226.8764, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   62 / 143
loss: tensor(178.8309, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   63 / 143
loss: tensor(190.7119, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   64 / 143
loss: tensor(216.0164, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   65 / 143
loss: tensor(223.6761, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   66 / 143
loss: tensor(231.3258, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   67 / 143
loss: tensor(212.0924, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   68 / 143
loss: tensor(197.7375, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   69 / 143
loss: tensor(223.3788, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   70 / 143
loss: tensor(274.9055, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   71 / 143
loss: tensor(221.6095, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   72 / 143
loss: tensor(230.0508, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   73 / 143
loss: tensor(216.6461, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   74 / 143
loss: tensor(154.1540, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   75 / 143
loss: tensor(212.9581, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   76 / 143
loss: tensor(251.5955, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   77 / 143
loss: tensor(184.5976, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   78 / 143
loss: tensor(273.3530, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   79 / 143
loss: tensor(163.1851, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   80 / 143
loss: tensor(157.4021, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   81 / 143
loss: tensor(267.7811, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   82 / 143
loss: tensor(207.6903, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   83 / 143
loss: tensor(235.9664, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   84 / 143
loss: tensor(216.1361, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   85 / 143
loss: tensor(182.2643, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   86 / 143
loss: tensor(187.0996, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   87 / 143
loss: tensor(256.7105, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   88 / 143
loss: tensor(200.0380, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   89 / 143
loss: tensor(200.5589, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   90 / 143
loss: tensor(265.4924, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   91 / 143
loss: tensor(222.0177, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   92 / 143
loss: tensor(175.6105, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   93 / 143
loss: tensor(215.5754, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   94 / 143
loss: tensor(161.3817, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   95 / 143
loss: tensor(237.2099, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   96 / 143
loss: tensor(197.8035, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   97 / 143
loss: tensor(222.1076, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   98 / 143
loss: tensor(211.5778, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   99 / 143
loss: tensor(181.9042, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   100 / 143
loss: tensor(193.9428, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   101 / 143
loss: tensor(176.7654, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   102 / 143
loss: tensor(233.2711, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   103 / 143
loss: tensor(187.3220, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   104 / 143
loss: tensor(215.0368, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   105 / 143
loss: tensor(226.6323, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   106 / 143
loss: tensor(166.5617, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   107 / 143
loss: tensor(174.3045, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   108 / 143
loss: tensor(180.5262, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   109 / 143
loss: tensor(219.3945, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   110 / 143
loss: tensor(209.9597, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   111 / 143
loss: tensor(202.9267, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   112 / 143
loss: tensor(144.5771, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   113 / 143
loss: tensor(210.2227, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   114 / 143
loss: tensor(191.3363, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   115 / 143
loss: tensor(205.3106, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   116 / 143
loss: tensor(239.8580, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   117 / 143
loss: tensor(250.0129, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   118 / 143
loss: tensor(229.3831, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   119 / 143
loss: tensor(172.3597, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   120 / 143
loss: tensor(193.0217, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   121 / 143
loss: tensor(180.2881, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   122 / 143
loss: tensor(232.4694, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   123 / 143
loss: tensor(210.0948, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   124 / 143
loss: tensor(166.4276, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   125 / 143
loss: tensor(194.5764, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   126 / 143
loss: tensor(231.8329, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   127 / 143
loss: tensor(179.6603, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   128 / 143
loss: tensor(207.3683, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   129 / 143
loss: tensor(148.1604, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   130 / 143
loss: tensor(179.6818, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   131 / 143
loss: tensor(257.8360, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   132 / 143
loss: tensor(201.2576, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   133 / 143
loss: tensor(311.5449, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   134 / 143
loss: tensor(188.3697, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   135 / 143
loss: tensor(239.3236, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   136 / 143
loss: tensor(187.4199, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   137 / 143
loss: tensor(208.9328, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   138 / 143
loss: tensor(194.7334, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   139 / 143
loss: tensor(222.5459, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   140 / 143
loss: tensor(225.8622, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   141 / 143
loss: tensor(180.6398, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 5   142 / 143

*
Summary of  train round
RMSE=14496.132
MAE=11959.621
Photo=0.000
iRMSE=inf
iMAE=inf
squared_rel=0.6894555887975893
silog=nan
Delta1=0.000
REL=0.826
Lg10=inf
t_GPU=0.347
*

local_weights saved! :D)
This is 13 user-------------
=> creating model and optimizer ... => creating source code backup ...
=> finished creating source code backup.
=> logger created.
	==> val_loader size:1000
completed.
=> creating data loaders ... 
success open part_ 13
	==> train_loader size:143
=> starting main loop ...
=> starting training epoch 1 ..
loss: tensor(363.5764, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   0 / 143
loss: tensor(430.0540, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   1 / 143
loss: tensor(419.1380, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   2 / 143
loss: tensor(312.6112, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   3 / 143
loss: tensor(412.2776, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   4 / 143
loss: tensor(380.8011, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   5 / 143
loss: tensor(349.5207, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   6 / 143
loss: tensor(429.5506, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   7 / 143
loss: tensor(366.1207, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   8 / 143
loss: tensor(329.8712, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   9 / 143
loss: tensor(360.5155, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   10 / 143
loss: tensor(424.1230, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   11 / 143
loss: tensor(315.4824, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   12 / 143
loss: tensor(332.4207, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   13 / 143
loss: tensor(297.1407, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   14 / 143
loss: tensor(320.8034, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   15 / 143
loss: tensor(363.7520, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   16 / 143
loss: tensor(318.1002, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   17 / 143
loss: tensor(262.6504, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   18 / 143
loss: tensor(407.3497, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   19 / 143
loss: tensor(477.8055, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   20 / 143
loss: tensor(388.4362, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   21 / 143
loss: tensor(330.3080, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   22 / 143
loss: tensor(313.1617, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   23 / 143
loss: tensor(394.9330, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   24 / 143
loss: tensor(264.0486, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   25 / 143
loss: tensor(420.1265, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   26 / 143
loss: tensor(424.5358, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   27 / 143
loss: tensor(416.0552, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   28 / 143
loss: tensor(282.6074, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   29 / 143
loss: tensor(360.9893, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   30 / 143
loss: tensor(372.5428, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   31 / 143
loss: tensor(327.5894, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   32 / 143
loss: tensor(333.1175, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   33 / 143
loss: tensor(532.9141, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   34 / 143
loss: tensor(324.2755, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   35 / 143
loss: tensor(455.8905, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   36 / 143
loss: tensor(374.5162, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   37 / 143
loss: tensor(375.9339, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   38 / 143
loss: tensor(484.7676, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   39 / 143
loss: tensor(303.6162, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   40 / 143
loss: tensor(323.3127, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   41 / 143
loss: tensor(442.5155, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   42 / 143
loss: tensor(324.4498, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   43 / 143
loss: tensor(399.1323, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   44 / 143
loss: tensor(386.3220, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   45 / 143
loss: tensor(299.5269, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   46 / 143
loss: tensor(273.4405, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   47 / 143
loss: tensor(431.8175, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   48 / 143
loss: tensor(399.1828, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   49 / 143
loss: tensor(366.2327, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   50 / 143
loss: tensor(400.8713, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   51 / 143
loss: tensor(324.1418, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   52 / 143
loss: tensor(383.5402, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   53 / 143
loss: tensor(405.1732, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   54 / 143
loss: tensor(381.3179, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   55 / 143
loss: tensor(354.0282, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   56 / 143
loss: tensor(398.9499, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   57 / 143
loss: tensor(240.1443, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   58 / 143
loss: tensor(315.8551, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   59 / 143
loss: tensor(364.0759, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   60 / 143
loss: tensor(380.7080, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   61 / 143
loss: tensor(361.7930, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   62 / 143
loss: tensor(442.6415, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   63 / 143
loss: tensor(346.9177, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   64 / 143
loss: tensor(282.6455, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   65 / 143
loss: tensor(464.3322, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   66 / 143
loss: tensor(377.1534, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   67 / 143
loss: tensor(408.8376, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   68 / 143
loss: tensor(381.6617, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   69 / 143
loss: tensor(399.6859, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   70 / 143
loss: tensor(393.7719, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   71 / 143
loss: tensor(417.5083, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   72 / 143
loss: tensor(262.2488, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   73 / 143
loss: tensor(418.2169, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   74 / 143
loss: tensor(418.8628, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   75 / 143
loss: tensor(270.4085, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   76 / 143
loss: tensor(313.7114, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   77 / 143
loss: tensor(376.2159, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   78 / 143
loss: tensor(333.0595, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   79 / 143
loss: tensor(430.2439, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   80 / 143
loss: tensor(201.1798, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   81 / 143
