Namespace(network_model='e', workers=4, epochs=100, start_epoch=0, start_epoch_bias=0, criterion='l2', batch_size=6, lr=0.001, weight_decay=1e-06, print_freq=10, resume='', round=1, data_folder='/home/ubuntu-user/Desktop/KITTI/kitti_depth/depth', data_folder_rgb='/home/ubuntu-user/Desktop/KITTI/kitti_raw', data_folder_save='/home/ubuntu-user/Desktop/KITTI/kitti_depth/submit_test/', input='rgbd', val='select', jitter=0.1, rank_metric='rmse', evaluate='', freeze_backbone=False, test=False, cpu=False, not_random_crop=False, random_crop_height=320, random_crop_width=1216, convolutional_layer_encoding='xyz', dilation_rate=2, result='../results', use_rgb=True, use_d=True, use_g=True, val_h=352, val_w=1216)
=> using 'cuda' for computation.
=> logger created.
	==> val_loader size:1000
Global epoch: 0
this round choose user: [19, 37, 18, 10, 16, 3, 48, 35, 22, 12]
This is 19 user-------------
=> creating model and optimizer ... subnetwork_0
completed.
global_weights is empty!
=> creating data loaders ... 
success open part_ 19
	==> train_loader size:143
=> starting main loop ...
=> starting training user 19 epoch 1 ..
loss: tensor(170.6069, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   0 / 143
loss: tensor(125.2186, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   27 / 143
loss: tensor(137.2330, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   28 / 143
loss: tensor(116.5010, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   29 / 143
loss: tensor(99.2705, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   30 / 143
loss: tensor(113.7000, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   31 / 143
loss: tensor(116.3365, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   32 / 143
loss: tensor(125.8553, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   33 / 143
loss: tensor(97.2697, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   34 / 143
loss: tensor(114.2552, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   35 / 143
loss: tensor(103.6911, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   36 / 143
loss: tensor(124.3625, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   37 / 143
loss: tensor(112.3376, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   38 / 143
loss: tensor(102.7109, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   39 / 143
loss: tensor(119.3438, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   40 / 143
loss: tensor(118.4314, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   41 / 143
loss: tensor(122.9481, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   42 / 143
loss: tensor(117.6385, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   43 / 143
loss: tensor(109.1060, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   44 / 143
loss: tensor(95.6384, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   45 / 143
loss: tensor(122.7527, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   46 / 143
loss: tensor(93.0527, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   47 / 143
loss: tensor(102.5970, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   48 / 143
loss: tensor(79.9300, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   49 / 143
loss: tensor(110.6708, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   50 / 143
loss: tensor(115.5190, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   51 / 143
loss: tensor(112.6107, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   52 / 143
loss: tensor(118.2098, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   53 / 143
loss: tensor(86.0617, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   54 / 143
loss: tensor(109.9662, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   55 / 143
loss: tensor(95.3932, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   56 / 143
loss: tensor(109.7134, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   57 / 143
loss: tensor(119.2788, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   58 / 143
loss: tensor(107.4780, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   59 / 143
loss: tensor(110.9869, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   60 / 143
loss: tensor(119.8010, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   61 / 143
loss: tensor(111.0388, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   62 / 143
loss: tensor(115.6094, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   63 / 143
loss: tensor(95.3683, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   64 / 143
loss: tensor(98.8876, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   65 / 143
loss: tensor(109.4467, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   66 / 143
loss: tensor(123.7732, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   67 / 143
loss: tensor(116.4610, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   68 / 143
loss: tensor(126.2795, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   69 / 143
loss: tensor(111.6884, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   70 / 143
loss: tensor(111.4322, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   71 / 143
loss: tensor(116.8081, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   72 / 143
loss: tensor(130.6533, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   73 / 143
loss: tensor(113.3263, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   74 / 143
loss: tensor(111.3704, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   75 / 143
loss: tensor(110.0218, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   76 / 143
loss: tensor(112.9217, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   77 / 143
loss: tensor(109.3471, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   78 / 143
loss: tensor(101.2013, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   79 / 143
loss: tensor(111.1783, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   80 / 143
loss: tensor(114.2959, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   81 / 143
loss: tensor(89.2641, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   82 / 143
loss: tensor(100.1981, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   83 / 143
loss: tensor(118.3897, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   84 / 143
loss: tensor(110.5383, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   85 / 143
loss: tensor(106.8964, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   86 / 143
loss: tensor(79.8920, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   87 / 143
loss: tensor(116.9929, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   88 / 143
loss: tensor(98.7967, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   89 / 143
loss: tensor(107.3095, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   90 / 143
loss: tensor(112.1448, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   91 / 143
loss: tensor(113.6302, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   92 / 143
loss: tensor(126.2765, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   93 / 143
loss: tensor(113.0803, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   94 / 143
loss: tensor(105.1583, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   95 / 143
loss: tensor(117.1120, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   96 / 143
loss: tensor(117.5381, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   97 / 143
loss: tensor(100.9209, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   98 / 143
loss: tensor(94.3441, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   99 / 143
loss: tensor(120.2207, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   100 / 143
loss: tensor(101.1438, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   101 / 143
loss: tensor(112.0759, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   102 / 143
loss: tensor(113.1718, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   103 / 143
loss: tensor(117.7667, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   104 / 143
loss: tensor(107.0021, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   105 / 143
loss: tensor(115.8457, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   106 / 143
loss: tensor(103.0036, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   107 / 143
loss: tensor(112.5175, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   108 / 143
loss: tensor(126.7811, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   109 / 143
loss: tensor(93.3380, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   110 / 143
loss: tensor(102.2589, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   111 / 143
loss: tensor(108.1909, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   112 / 143
loss: tensor(112.9568, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   113 / 143
loss: tensor(94.1332, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   114 / 143
loss: tensor(108.7913, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   115 / 143
loss: tensor(111.2259, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   116 / 143
loss: tensor(93.9135, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   117 / 143
loss: tensor(112.8661, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   118 / 143
loss: tensor(113.3290, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   119 / 143
loss: tensor(114.8293, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   120 / 143
loss: tensor(101.5282, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   121 / 143
loss: tensor(115.9202, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   122 / 143
loss: tensor(123.1319, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   123 / 143
loss: tensor(111.1435, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   124 / 143
loss: tensor(124.6528, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   125 / 143
loss: tensor(96.0054, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   126 / 143
loss: tensor(111.4291, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   127 / 143
loss: tensor(106.9994, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   128 / 143
loss: tensor(109.8737, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   129 / 143
loss: tensor(105.9352, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   130 / 143
loss: tensor(120.4284, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   131 / 143
loss: tensor(111.1232, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   132 / 143
loss: tensor(100.9735, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   133 / 143
loss: tensor(92.4694, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   134 / 143
loss: tensor(107.2784, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   135 / 143
loss: tensor(106.2845, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   136 / 143
loss: tensor(103.3694, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   137 / 143
loss: tensor(116.7678, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   138 / 143
loss: tensor(101.8617, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   139 / 143
loss: tensor(110.2356, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   140 / 143
loss: tensor(104.2120, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   141 / 143
loss: tensor(121.7561, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   142 / 143

*
Summary of  train round
RMSE=16461.327
MAE=13215.889
Photo=0.000
iRMSE=inf
iMAE=inf
squared_rel=0.7054451837406291
silog=nan
Delta1=0.000
REL=0.834
Lg10=inf
t_GPU=0.213
*

local_weights saved! :D)
This is 34 user-------------
=> creating model and optimizer ... subnetwork_3
completed.
Global weights loaded successfully!
=> creating data loaders ... 
success open part_ 34
	==> train_loader size:143
=> starting main loop ...
=> starting training user 34 epoch 1 ..
loss: tensor(131.4668, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   0 / 143
loss: tensor(89.5781, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   1 / 143
loss: tensor(53.5791, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   2 / 143
loss: tensor(88.3715, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   3 / 143
loss: tensor(89.3128, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   4 / 143
loss: tensor(86.1146, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   5 / 143
loss: tensor(71.5300, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   6 / 143
loss: tensor(87.8837, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   7 / 143
loss: tensor(75.7595, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   8 / 143
loss: tensor(63.6362, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   9 / 143
loss: tensor(97.5268, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   10 / 143
loss: tensor(62.2742, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   11 / 143
loss: tensor(68.3400, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   12 / 143
loss: tensor(76.3971, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   13 / 143
loss: tensor(72.2364, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   14 / 143
loss: tensor(76.6590, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   15 / 143
loss: tensor(70.8138, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   16 / 143
loss: tensor(56.7555, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   17 / 143
loss: tensor(65.8604, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   18 / 143
loss: tensor(65.3916, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   19 / 143
loss: tensor(61.6607, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   20 / 143
loss: tensor(61.3884, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   21 / 143
loss: tensor(68.1127, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   22 / 143
loss: tensor(47.8009, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   23 / 143
loss: tensor(71.3437, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   24 / 143
loss: tensor(68.4045, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   25 / 143
loss: tensor(53.2354, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   26 / 143
loss: tensor(85.1119, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   27 / 143
loss: tensor(74.9274, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   28 / 143
loss: tensor(47.1183, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   29 / 143
loss: tensor(66.6146, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   30 / 143
loss: tensor(74.1110, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   31 / 143
loss: tensor(60.9121, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   32 / 143
loss: tensor(48.4246, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   33 / 143
loss: tensor(86.9988, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   34 / 143
loss: tensor(66.5464, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   35 / 143
loss: tensor(82.3045, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   36 / 143
loss: tensor(78.8346, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   37 / 143
loss: tensor(46.4373, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   38 / 143
loss: tensor(73.0859, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   39 / 143
loss: tensor(66.1519, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   40 / 143
loss: tensor(70.0810, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   41 / 143
loss: tensor(75.2440, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   42 / 143
loss: tensor(77.9689, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   43 / 143
loss: tensor(64.3455, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   44 / 143
loss: tensor(84.1374, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   45 / 143
loss: tensor(59.9175, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   46 / 143
loss: tensor(75.0237, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   47 / 143
loss: tensor(67.9108, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   48 / 143
loss: tensor(63.6083, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   49 / 143
loss: tensor(71.8746, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   50 / 143
loss: tensor(67.5062, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   51 / 143
loss: tensor(56.6744, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   52 / 143
loss: tensor(62.5027, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   53 / 143
loss: tensor(84.5678, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   54 / 143
loss: tensor(73.9990, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   55 / 143
loss: tensor(75.8431, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   56 / 143
loss: tensor(50.2095, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   57 / 143
loss: tensor(51.2560, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   58 / 143
loss: tensor(63.7755, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   59 / 143
loss: tensor(60.9640, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   60 / 143
loss: tensor(64.2194, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   61 / 143
loss: tensor(85.5179, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   62 / 143
loss: tensor(64.5827, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   63 / 143
loss: tensor(72.4223, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   64 / 143
loss: tensor(67.6868, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   65 / 143
loss: tensor(49.3313, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   66 / 143
loss: tensor(74.8787, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   67 / 143
loss: tensor(64.4199, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   68 / 143
loss: tensor(62.4344, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   69 / 143
loss: tensor(54.8280, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   70 / 143
loss: tensor(59.0494, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   71 / 143
loss: tensor(66.1258, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   72 / 143
loss: tensor(44.4043, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   73 / 143
loss: tensor(50.1291, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   74 / 143
loss: tensor(60.2014, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   75 / 143
loss: tensor(72.8232, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   76 / 143
loss: tensor(54.4370, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   77 / 143
loss: tensor(67.0610, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   78 / 143
loss: tensor(74.9114, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   79 / 143
loss: tensor(43.0402, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   80 / 143
loss: tensor(49.9106, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   81 / 143
loss: tensor(43.6967, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   82 / 143
loss: tensor(44.7761, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   83 / 143
loss: tensor(88.5964, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   84 / 143
loss: tensor(80.4325, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   85 / 143
loss: tensor(47.3507, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   86 / 143
loss: tensor(80.3927, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   87 / 143
loss: tensor(59.0743, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   88 / 143
loss: tensor(65.4937, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   89 / 143
loss: tensor(62.4497, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   90 / 143
loss: tensor(54.9995, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   91 / 143
loss: tensor(67.5140, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   92 / 143
loss: tensor(58.9810, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   93 / 143
loss: tensor(48.7887, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   94 / 143
loss: tensor(75.6695, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   95 / 143
loss: tensor(86.5278, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   96 / 143
loss: tensor(60.2368, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   97 / 143
loss: tensor(67.7325, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   98 / 143
loss: tensor(56.8126, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   99 / 143
loss: tensor(66.3043, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   100 / 143
loss: tensor(82.1152, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   101 / 143
loss: tensor(55.1341, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   102 / 143
loss: tensor(72.4030, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   103 / 143
loss: tensor(59.7186, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   104 / 143
loss: tensor(59.9454, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   105 / 143
loss: tensor(73.6690, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   106 / 143
loss: tensor(52.0838, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   107 / 143
loss: tensor(55.6653, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   108 / 143
loss: tensor(73.9005, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   109 / 143
loss: tensor(72.5372, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   110 / 143
loss: tensor(56.5374, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   111 / 143
loss: tensor(65.1356, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   112 / 143
loss: tensor(96.3835, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   113 / 143
loss: tensor(72.2048, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   114 / 143
loss: tensor(62.4443, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   115 / 143
loss: tensor(53.0164, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   116 / 143
loss: tensor(88.6415, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   117 / 143
loss: tensor(54.4780, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   118 / 143
loss: tensor(39.3236, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   119 / 143
loss: tensor(76.2695, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   120 / 143
loss: tensor(66.0169, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   121 / 143
loss: tensor(64.2772, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   122 / 143
loss: tensor(58.2302, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   123 / 143
loss: tensor(59.2063, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   124 / 143
loss: tensor(76.1405, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   125 / 143
loss: tensor(58.5340, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   126 / 143
loss: tensor(57.2802, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   127 / 143
loss: tensor(47.3841, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   128 / 143
loss: tensor(73.9817, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   129 / 143
loss: tensor(57.3250, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   130 / 143
loss: tensor(79.3177, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   131 / 143
loss: tensor(62.2178, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   132 / 143
loss: tensor(64.7716, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   133 / 143
loss: tensor(67.0033, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   134 / 143
loss: tensor(63.5593, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   135 / 143
loss: tensor(59.0199, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   136 / 143
loss: tensor(53.9242, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   137 / 143
loss: tensor(80.3741, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   138 / 143
loss: tensor(79.9400, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   139 / 143
loss: tensor(77.5576, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   140 / 143
loss: tensor(58.1930, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   141 / 143
loss: tensor(80.1021, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   142 / 143

*
Summary of  train round
RMSE=11922.942
MAE=10261.006
Photo=0.000
iRMSE=inf
iMAE=inf
squared_rel=0.6228860310324422
silog=nan
Delta1=0.000
REL=0.777
Lg10=inf
t_GPU=0.212
*

local_weights saved! :D)
This is 50 user-------------
=> creating model and optimizer ... subnetwork_3
completed.
Global weights loaded successfully!
=> creating data loaders ... 
success open part_ 50
	==> train_loader size:143
=> starting main loop ...
=> starting training user 50 epoch 1 ..
loss: tensor(103.3642, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   0 / 143
loss: tensor(86.5104, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   1 / 143
loss: tensor(94.4291, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   2 / 143
loss: tensor(83.0838, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   3 / 143
loss: tensor(99.9030, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   4 / 143
