Namespace(network_model='e', workers=4, epochs=100, start_epoch=0, start_epoch_bias=0, criterion='l2', batch_size=6, lr=0.001, weight_decay=1e-06, print_freq=10, resume='/home/ubuntu-user/Desktop/hzy/results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-19@21-23/checkpoint-9.pth.tar', round=1, data_folder='/home/ubuntu-user/Desktop/KITTI/kitti_depth/depth', data_folder_rgb='/home/ubuntu-user/Desktop/KITTI/kitti_raw', data_folder_save='/home/ubuntu-user/Desktop/KITTI/kitti_depth/submit_test/', input='rgbd', val='select', jitter=0.1, rank_metric='rmse', evaluate='', freeze_backbone=False, test=False, cpu=False, not_random_crop=False, random_crop_height=320, random_crop_width=1216, convolutional_layer_encoding='xyz', dilation_rate=2, result='../results', use_rgb=True, use_d=True, use_g=True, val_h=352, val_w=1216)
=> using 'cuda' for computation.
=> loading checkpoint '/home/ubuntu-user/Desktop/hzy/results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-19@21-23/checkpoint-9.pth.tar' ... Completed. Resuming from epoch 9.
=> logger created.
	==> val_loader size:1000
Global epoch: 10
this round choose user: [30, 33, 7, 20, 12, 34, 25, 1, 5, 16]
This is 30 user-------------
=> creating model and optimizer ... Start Enet now!
completed.
Global weights loaded successfully!
=> creating data loaders ... 
success open part_ 30
	==> train_loader size:143
=> starting main loop ...
=> starting training user 30 epoch 1 ..
loss: tensor(13.6999, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   0 / 143
loss: tensor(6.0870, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   87 / 143
loss: tensor(1.4885, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   88 / 143
loss: tensor(4.3252, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   89 / 143
loss: tensor(5.3499, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   90 / 143
loss: tensor(3.8427, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   91 / 143
loss: tensor(1.6342, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   92 / 143
loss: tensor(8.2554, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   93 / 143
loss: tensor(9.5661, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   94 / 143
loss: tensor(4.3499, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   95 / 143
loss: tensor(3.1128, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   96 / 143
loss: tensor(6.5080, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   97 / 143
loss: tensor(5.8179, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   98 / 143
loss: tensor(1.1844, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   99 / 143
loss: tensor(1.7166, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   100 / 143
loss: tensor(14.3361, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   101 / 143
loss: tensor(3.0131, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   102 / 143
loss: tensor(2.2601, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   103 / 143
loss: tensor(1.3681, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   104 / 143
loss: tensor(8.7767, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   105 / 143
loss: tensor(1.9110, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   106 / 143
loss: tensor(1.9597, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   107 / 143
loss: tensor(2.4567, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   108 / 143
loss: tensor(5.0843, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   109 / 143
loss: tensor(4.3813, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   110 / 143
loss: tensor(7.4018, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   111 / 143
loss: tensor(1.9137, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   112 / 143
loss: tensor(1.8589, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   113 / 143
loss: tensor(1.1892, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   114 / 143
loss: tensor(5.5064, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   115 / 143
loss: tensor(5.3459, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   116 / 143
loss: tensor(8.2822, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   117 / 143
loss: tensor(2.0225, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   118 / 143
loss: tensor(2.3982, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   119 / 143
loss: tensor(4.0225, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   120 / 143
loss: tensor(3.8471, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   121 / 143
loss: tensor(3.2783, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   122 / 143
loss: tensor(6.1162, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   123 / 143
loss: tensor(4.2024, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   124 / 143
loss: tensor(1.0611, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   125 / 143
loss: tensor(1.9578, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   126 / 143
loss: tensor(8.1014, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   127 / 143
loss: tensor(6.9527, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   128 / 143
loss: tensor(2.2968, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   129 / 143
loss: tensor(7.7844, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   130 / 143
loss: tensor(2.8578, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   131 / 143
loss: tensor(4.3951, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   132 / 143
loss: tensor(2.4855, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   133 / 143
loss: tensor(1.5932, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   134 / 143
loss: tensor(9.0412, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   135 / 143
loss: tensor(3.1706, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   136 / 143
loss: tensor(2.3392, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   137 / 143
loss: tensor(1.4585, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   138 / 143
loss: tensor(5.9991, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   139 / 143
loss: tensor(1.5783, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   140 / 143
loss: tensor(3.7690, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   141 / 143
loss: tensor(7.5910, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   142 / 143

*
Summary of  train round
RMSE=3122.359
MAE=1603.105
Photo=0.000
iRMSE=18.766
iMAE=10.419
squared_rel=0.0170127253302119
silog=11.860658928473192
Delta1=0.915
REL=0.097
Lg10=0.047
t_GPU=0.373
*

=> starting training user 30 epoch 5 ..
loss: tensor(4.5966, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   0 / 143
loss: tensor(4.8170, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   1 / 143
loss: tensor(3.6520, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   2 / 143
loss: tensor(2.7994, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   3 / 143
loss: tensor(2.7912, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   4 / 143
loss: tensor(3.7403, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   5 / 143
loss: tensor(3.4264, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   6 / 143
loss: tensor(2.2518, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   7 / 143
loss: tensor(4.9294, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   8 / 143
loss: tensor(2.6789, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   9 / 143
loss: tensor(1.9261, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   10 / 143
loss: tensor(2.9644, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   11 / 143
loss: tensor(3.1991, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   12 / 143
loss: tensor(1.6338, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   13 / 143
loss: tensor(6.6958, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   14 / 143
loss: tensor(9.9484, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   15 / 143
loss: tensor(2.7718, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   16 / 143
loss: tensor(3.1661, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   17 / 143
loss: tensor(3.7965, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   18 / 143
loss: tensor(2.6267, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   19 / 143
loss: tensor(1.3374, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   20 / 143
loss: tensor(4.6950, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   21 / 143
loss: tensor(2.4960, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   22 / 143
loss: tensor(4.5447, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   23 / 143
loss: tensor(3.1541, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   24 / 143
loss: tensor(4.0267, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   25 / 143
loss: tensor(4.1989, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   26 / 143
loss: tensor(3.3799, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   27 / 143
loss: tensor(4.0176, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   28 / 143
loss: tensor(5.0887, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   29 / 143
loss: tensor(3.5982, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   30 / 143
loss: tensor(8.1218, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   31 / 143
loss: tensor(1.4038, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   32 / 143
loss: tensor(6.0648, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   33 / 143
loss: tensor(3.9692, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   34 / 143
loss: tensor(3.0328, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   35 / 143
loss: tensor(3.4166, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   36 / 143
loss: tensor(4.5599, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   37 / 143
loss: tensor(9.3749, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   38 / 143
loss: tensor(3.0468, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   39 / 143
loss: tensor(1.8389, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   40 / 143
loss: tensor(4.6008, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   41 / 143
loss: tensor(1.9739, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   42 / 143
loss: tensor(3.9187, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   43 / 143
loss: tensor(1.2721, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   44 / 143
loss: tensor(3.9291, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   45 / 143
loss: tensor(1.9138, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   46 / 143
loss: tensor(2.3799, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   47 / 143
loss: tensor(4.8400, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   48 / 143
loss: tensor(3.1838, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   49 / 143
loss: tensor(4.2666, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   50 / 143
loss: tensor(1.4426, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   51 / 143
loss: tensor(7.7212, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   52 / 143
loss: tensor(1.2822, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   53 / 143
loss: tensor(3.2351, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   54 / 143
loss: tensor(5.1799, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   55 / 143
loss: tensor(4.0342, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   56 / 143
loss: tensor(3.0966, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   57 / 143
loss: tensor(6.3476, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   58 / 143
loss: tensor(2.6389, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   59 / 143
loss: tensor(4.3988, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   60 / 143
loss: tensor(4.4188, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   61 / 143
loss: tensor(4.8381, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   62 / 143
loss: tensor(4.4296, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   63 / 143
loss: tensor(5.8289, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   64 / 143
loss: tensor(1.2648, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   65 / 143
loss: tensor(3.1006, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   66 / 143
loss: tensor(4.5180, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   67 / 143
loss: tensor(3.9777, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   68 / 143
loss: tensor(1.9583, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   69 / 143
loss: tensor(3.2372, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   70 / 143
loss: tensor(7.1127, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   71 / 143
loss: tensor(2.0008, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   72 / 143
loss: tensor(1.8796, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   73 / 143
loss: tensor(2.4659, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   74 / 143
loss: tensor(2.8426, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   75 / 143
loss: tensor(5.8901, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   76 / 143
loss: tensor(6.8193, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   77 / 143
loss: tensor(7.5564, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   78 / 143
loss: tensor(1.5031, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   79 / 143
loss: tensor(5.0086, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   80 / 143
loss: tensor(2.3577, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   81 / 143
loss: tensor(2.1140, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   82 / 143
loss: tensor(6.6551, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   83 / 143
loss: tensor(1.4471, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   84 / 143
loss: tensor(2.6594, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   85 / 143
loss: tensor(6.5445, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   86 / 143
loss: tensor(3.5906, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   87 / 143
loss: tensor(6.9339, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   88 / 143
loss: tensor(3.5752, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   89 / 143
loss: tensor(2.0243, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   90 / 143
loss: tensor(4.7932, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   91 / 143
loss: tensor(3.6351, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   92 / 143
loss: tensor(7.3076, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   93 / 143
loss: tensor(2.5739, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   94 / 143
loss: tensor(1.8501, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   95 / 143
loss: tensor(4.8384, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   96 / 143
loss: tensor(6.7965, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   97 / 143
loss: tensor(7.8834, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   98 / 143
loss: tensor(5.9725, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   99 / 143
loss: tensor(3.4383, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   100 / 143
loss: tensor(2.7710, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   101 / 143
loss: tensor(4.8598, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   102 / 143
loss: tensor(5.3415, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   103 / 143
loss: tensor(4.3176, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   104 / 143
loss: tensor(2.0736, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   105 / 143
loss: tensor(2.2819, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   106 / 143
loss: tensor(3.9837, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   107 / 143
loss: tensor(4.2751, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   108 / 143
loss: tensor(4.4114, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   109 / 143
loss: tensor(5.3126, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   110 / 143
loss: tensor(4.8855, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   111 / 143
loss: tensor(2.6467, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   112 / 143
loss: tensor(1.6954, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   113 / 143
loss: tensor(4.3276, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   114 / 143
loss: tensor(1.9904, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   115 / 143
loss: tensor(1.9589, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   116 / 143
loss: tensor(1.1963, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   117 / 143
loss: tensor(2.6637, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   118 / 143
loss: tensor(4.5563, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   119 / 143
loss: tensor(4.1173, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   120 / 143
loss: tensor(5.1383, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   121 / 143
loss: tensor(6.9881, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   122 / 143
loss: tensor(7.1014, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   123 / 143
loss: tensor(2.8886, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   124 / 143
loss: tensor(3.8389, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   125 / 143
loss: tensor(2.3489, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   126 / 143
loss: tensor(2.0314, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   127 / 143
loss: tensor(3.7017, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   128 / 143
loss: tensor(1.6028, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   129 / 143
loss: tensor(0.9386, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   130 / 143
loss: tensor(1.1259, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   131 / 143
loss: tensor(3.1820, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   132 / 143
loss: tensor(2.1362, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   133 / 143
loss: tensor(7.4777, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   134 / 143
loss: tensor(1.7587, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   135 / 143
loss: tensor(4.5242, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   136 / 143
loss: tensor(2.5087, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   137 / 143
loss: tensor(1.9626, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   138 / 143
loss: tensor(2.7646, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   139 / 143
loss: tensor(3.8638, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   140 / 143
loss: tensor(2.9224, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   141 / 143
loss: tensor(4.1958, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 10   142 / 143

*
Summary of  train round
RMSE=2900.779
MAE=1435.322
Photo=0.000
iRMSE=26.364
iMAE=9.212
squared_rel=0.014200945212212684
silog=11.095143916244119
Delta1=0.934
REL=0.087
Lg10=0.042
t_GPU=0.370
*

local_weights saved! :D)
user_state: 260.7775
This is 33 user-------------
=> creating model and optimizer ... Start Enet now!
completed.
Global weights loaded successfully!
=> creating data loaders ... 
success open part_ 33
	==> train_loader size:143
=> starting main loop ...
=> starting training user 33 epoch 1 ..
